density,density2,xs,samples,est,n,N1,i
4.0940957,4.307894,0.8546171931281064,0.8490498,0.9141104294478528,163,149,3
4.1807094,4.3907156,0.8567110271338607,0.88216865,0.9141104294478528,163,149,3
4.264728,4.4710336,0.8588048611396151,0.84997624,0.9141104294478528,163,149,3
4.346985,4.5489326,0.8608986951453694,0.90188783,0.9141104294478528,163,149,3
4.4270434,4.6239533,0.8629925291511238,0.91145736,0.9141104294478528,163,149,3
4.5044503,4.696483,0.8650863631568781,0.9003467,0.9141104294478528,163,149,3
4.5792966,4.765495,0.8671801971626325,0.9121011,0.9141104294478528,163,149,3
4.651694,4.8313904,0.8692740311683869,0.97443193,0.9141104294478528,163,149,3
4.7206235,4.894312,0.8713678651741412,0.8999962,0.9141104294478528,163,149,3
4.786775,4.953516,0.8734616991798956,0.8487421,0.9141104294478528,163,149,3
4.8497076,5.00946,0.8755555331856499,0.8380933,0.9141104294478528,163,149,3
4.9092712,5.0617085,0.8776493671914043,0.8973009,0.9141104294478528,163,149,3
4.9656243,5.1101336,0.8797432011971587,0.83022195,0.9141104294478528,163,149,3
5.0180283,5.154616,0.881837035202913,0.94607556,0.9141104294478528,163,149,3
5.066963,5.195361,0.8839308692086674,0.86758554,0.9141104294478528,163,149,3
5.1123176,5.2319555,0.8860247032144217,0.895477,0.9141104294478528,163,149,3
5.153672,5.264308,0.8881185372201761,0.82757103,0.9141104294478528,163,149,3
5.1909237,5.2926593,0.8902123712259304,0.9139944,0.9141104294478528,163,149,3
5.2239785,5.3169427,0.8923062052316848,0.9629515,0.9141104294478528,163,149,3
5.253395,5.3367753,0.8944000392374392,1.0208144,0.9141104294478528,163,149,3
5.2787867,5.35178,0.8964938732431935,0.8414111,0.9141104294478528,163,149,3
5.2994475,5.363552,0.8985877072489479,0.9387274,0.9141104294478528,163,149,3
5.3162937,5.370431,0.9006815412547022,0.89869297,0.9141104294478528,163,149,3
5.3289633,5.373054,0.9027753752604566,0.8872747,0.9141104294478528,163,149,3
5.3374267,5.3714147,0.904869209266211,0.99491286,0.9141104294478528,163,149,3
5.341337,5.3655167,0.9069630432719653,0.9687688,0.9141104294478528,163,149,3
5.341337,5.355701,0.9090568772777197,0.96902794,0.9141104294478528,163,149,3
5.337101,5.341337,0.911150711283474,0.82351786,0.9141104294478528,163,149,3
5.3289633,5.323112,0.9132445452892284,0.86325276,0.9141104294478528,163,149,3
5.315969,5.300741,0.9153383792949827,1.0342853,0.9141104294478528,163,149,3
5.2994475,5.274278,0.9174322133007371,0.8454983,0.9141104294478528,163,149,3
5.2787867,5.2437844,0.9195260473064915,0.8492768,0.9141104294478528,163,149,3
5.2540364,5.209968,0.9216198813122458,0.962203,0.9141104294478528,163,149,3
5.225892,5.171633,0.9237137153180002,0.88899565,0.9141104294478528,163,149,3
5.1934586,5.130134,0.9258075493237545,0.87870276,0.9141104294478528,163,149,3
5.1574483,5.0852427,0.9279013833295089,0.8466583,0.9141104294478528,163,149,3
5.117937,5.036746,0.9299952173352632,0.84123325,0.9141104294478528,163,149,3
5.075011,4.9850593,0.9320890513410176,0.9785681,0.9141104294478528,163,149,3
5.0284524,4.92999,0.934182885346772,0.97642136,0.9141104294478528,163,149,3
4.978674,4.8722563,0.9362767193525263,1.0356442,0.9141104294478528,163,149,3
4.9254785,4.81138,0.9383705533582807,0.86743236,0.9141104294478528,163,149,3
4.8695807,4.748075,0.940464387364035,0.82048464,0.9141104294478528,163,149,3
4.8107924,4.6818867,0.9425582213697894,0.93713415,0.9141104294478528,163,149,3
4.749234,4.6129594,0.9446520553755438,0.9064077,0.9141104294478528,163,149,3
4.685031,4.5419965,0.9467458893812981,0.843258,0.9141104294478528,163,149,3
4.618312,4.4693966,0.9488397233870525,0.7825779,0.9141104294478528,163,149,3
4.54921,4.394201,0.9509335573928068,0.86036336,0.9141104294478528,163,149,3
4.4781346,4.3171067,0.9530273913985612,1.0361425,0.9141104294478528,163,149,3
4.404942,4.2387776,0.9551212254043155,0.9224014,0.9141104294478528,163,149,3
4.329773,4.1585684,0.9572150594100699,0.9606648,0.9141104294478528,163,149,3
4.2527714,4.077139,0.9593088934158243,0.83742934,0.9141104294478528,163,149,3
4.1745896,3.994621,0.9614027274215786,0.847703,0.9141104294478528,163,149,3
4.0945954,3.910669,0.963496561427333,0.96808594,0.9141104294478528,163,149,3
4.0134387,3.8261456,0.9655903954330873,0.9356429,0.9141104294478528,163,149,3
3.9312503,3.7407079,0.9676842294388417,0.8226045,0.9141104294478528,163,149,3
3.8481603,3.6545007,0.969778063444596,0.78983074,0.9141104294478528,163,149,3
3.763839,3.5681016,0.9718718974503504,1.0572627,0.9141104294478528,163,149,3
3.679119,3.4811945,0.9739657314561048,0.97289044,0.9141104294478528,163,149,3
3.593673,3.3939176,0.9760595654618591,0.9207774,0.9141104294478528,163,149,3
3.5078554,3.306608,0.9781533994676135,0.80554897,0.9141104294478528,163,149,3
3.4222069,3.2195785,0.9802472334733678,0.93517953,0.9141104294478528,163,149,3
3.335798,3.1325448,0.9823410674791222,0.81563705,0.9141104294478528,163,149,3
3.2495868,3.046004,0.9844349014848766,0.8484403,0.9141104294478528,163,149,3
3.1634789,2.9596856,0.9865287354906309,0.88617545,0.9141104294478528,163,149,3
3.0777738,2.8740585,0.9886225694963853,0.9385722,0.9141104294478528,163,149,3
2.9923809,2.788865,0.9907164035021396,0.77098763,0.9141104294478528,163,149,3
2.907227,2.704546,0.992810237507894,0.9743115,0.9141104294478528,163,149,3
2.822773,2.621016,0.9949040715136483,0.89957714,0.9141104294478528,163,149,3
2.7387657,2.5385158,0.9969979055194027,0.9406989,0.9141104294478528,163,149,3
2.6557992,2.4568124,0.9990917395251571,0.9041911,0.9141104294478528,163,149,3
2.5736175,2.376288,1.0011855735309114,0.9600689,0.9141104294478528,163,149,3
2.492305,2.2967198,1.0032794075366658,0.8621589,0.9141104294478528,163,149,3
2.4119418,2.218597,1.0053732415424201,0.9734595,0.9141104294478528,163,149,3
2.332888,2.141693,1.0074670755481745,0.9262389,0.9141104294478528,163,149,3
2.2547731,2.0661936,1.0095609095539289,1.0128125,0.9141104294478528,163,149,3
2.1779442,1.9920175,1.0116547435596832,0.7216192,0.9141104294478528,163,149,3
2.1024494,1.9193326,1.0137485775654376,0.86024845,0.9141104294478528,163,149,3
2.0282094,1.8481715,1.015842411571192,0.89081645,0.9141104294478528,163,149,3
1.9555163,1.7784543,1.0179362455769463,1.0375884,0.9141104294478528,163,149,3
1.8840483,1.7103229,1.0200300795827006,0.8561352,0.9141104294478528,163,149,3
1.8141955,1.6437978,1.022123913588455,1.1346712,0.9141104294478528,163,149,3
1.74576,1.5787036,1.0242177475942094,0.8407685,0.9141104294478528,163,149,3
1.6788809,1.515447,1.0263115815999637,0.93071264,0.9141104294478528,163,149,3
1.6136773,1.4537487,1.028405415605718,0.81440043,0.9141104294478528,163,149,3
1.5499651,1.3937113,1.0304992496114724,0.8664353,0.9141104294478528,163,149,3
1.4878601,1.3354197,1.0325930836172268,0.84598243,0.9141104294478528,163,149,3
1.4274591,1.2787073,1.0346869176229812,1.0046675,0.9141104294478528,163,149,3
1.368591,1.2236562,1.0367807516287355,0.9334514,0.9141104294478528,163,149,3
1.31135,1.1703322,1.0388745856344899,0.92291695,0.9141104294478528,163,149,3
1.255813,1.1185806,1.0409684196402442,0.86323744,0.9141104294478528,163,149,3
1.2018943,1.0685303,1.0430622536459986,1.0450687,0.9141104294478528,163,149,3
1.1495186,1.0200344,1.045156087651753,0.85251105,0.9141104294478528,163,149,3
1.0988886,0.9732049,1.0472499216575073,1.0261787,0.9141104294478528,163,149,3
1.0497836,0.928072,1.0493437556632617,0.9875915,0.9141104294478528,163,149,3
1.0023221,0.88438416,1.051437589669016,0.9746142,0.9141104294478528,163,149,3
0.95648074,0.8423414,1.0535314236747704,0.8301352,0.9141104294478528,163,149,3
0.91212344,0.8018079,1.0556252576805247,0.8869931,0.9141104294478528,163,149,3
0.8693455,0.7627126,1.057719091686279,1.1251918,0.9141104294478528,163,149,3
0.82806826,0.7251251,1.0598129256920334,0.84402287,0.9141104294478528,163,149,3
0.78831774,0.6890534,1.0619067596977878,0.8832523,0.9141104294478528,163,149,3
0.7501091,0.65433663,1.0640005937035422,1.0814654,0.9141104294478528,163,149,3
0.7132733,0.62106574,1.0660944277092965,0.9704858,0.9141104294478528,163,149,3
0.6778739,0.5891268,1.0681882617150509,0.77797294,0.9141104294478528,163,149,3
0.64383835,0.55848944,1.0702820957208052,0.9511875,0.9141104294478528,163,149,3
0.61117584,0.5291869,1.0723759297265596,0.85912186,0.9141104294478528,163,149,3
0.5798517,0.5010853,1.074469763732314,0.86549705,0.9141104294478528,163,149,3
0.5498645,0.4742443,1.0765635977380683,0.9828272,0.9141104294478528,163,149,3
0.52107805,0.4485672,1.0786574317438227,0.8502907,0.9141104294478528,163,149,3
0.4935576,0.42407322,1.080751265749577,0.8756308,0.9141104294478528,163,149,3
0.4672339,0.40067214,1.0828450997553314,0.8288793,0.9141104294478528,163,149,3
0.4420443,0.37837756,1.0849389337610857,0.91334355,0.9141104294478528,163,149,3
0.41800854,0.35710546,1.08703276776684,0.929038,0.9141104294478528,163,149,3
0.39503852,0.33686477,1.0891266017725945,0.7545727,0.9141104294478528,163,149,3
0.3731485,0.31757742,1.0912204357783488,0.8284832,0.9141104294478528,163,149,3
0.3522564,0.29922995,1.0933142697841032,0.9314672,0.9141104294478528,163,149,3
0.33237165,0.28180483,1.0954081037898575,0.8759369,0.9141104294478528,163,149,3
0.31341806,0.26524872,1.097501937795612,0.7622343,0.9141104294478528,163,149,3
0.29540104,0.24951291,1.0995957718013663,0.8474548,0.9141104294478528,163,149,3
0.2782838,0.23459606,1.1016896058071206,0.90875363,0.9141104294478528,163,149,3
0.2619985,0.22044986,1.103783439812875,0.8168615,0.9141104294478528,163,149,3
0.24654579,0.20704293,1.1058772738186293,0.9217405,0.9141104294478528,163,149,3
0.23186293,0.19435643,1.1079711078243837,0.8680864,0.9141104294478528,163,149,3
0.21794805,0.18235824,1.110064941830138,0.9637272,0.9141104294478528,163,149,3
0.20478074,0.17099631,1.1121587758358924,0.8538417,0.9141104294478528,163,149,3
0.19229153,0.16026403,1.1142526098416468,0.9921094,0.9141104294478528,163,149,3
0.18046485,0.15012285,1.1163464438474011,0.9506911,0.9141104294478528,163,149,3
0.16928288,0.14055474,1.1184402778531555,0.86680084,0.9141104294478528,163,149,3
0.15871626,0.13152419,1.1205341118589098,1.0070661,0.9141104294478528,163,149,3
0.14872748,0.123021275,1.1226279458646642,0.9352319,0.9141104294478528,163,149,3
0.13929081,0.11499084,1.1247217798704185,0.8989439,0.9141104294478528,163,149,3
0.13039716,0.10744524,1.126815613876173,0.97493523,0.9141104294478528,163,149,3
0.12200433,0.10033353,1.1289094478819273,1.0303754,0.9141104294478528,163,149,3
0.114089005,0.093646795,1.1310032818876816,1.0021716,0.9141104294478528,163,149,3
0.10663513,0.08736303,1.133097115893436,1.0033339,0.9141104294478528,163,149,3
0.09961958,0.081461124,1.1351909498991903,0.9334932,0.9141104294478528,163,149,3
0.09302016,0.075916216,1.1372847839049447,0.94279647,0.9141104294478528,163,149,3
0.08681023,0.0707142,1.139378617910699,0.7903255,0.9141104294478528,163,149,3
0.08098026,0.06583649,1.1414724519164534,0.9793732,0.9141104294478528,163,149,3
0.07549573,0.06126531,1.1435662859222078,1.0284296,0.9141104294478528,163,149,3
0.07035258,0.056983687,1.1456601199279621,0.91253597,0.9141104294478528,163,149,3
0.065527804,0.052972186,1.1477539539337165,1.1078418,0.9141104294478528,163,149,3
0.28079185,0.3106755,0.5372215800431881,0.75140315,0.6594202898550725,276,182,4
0.30286807,0.3347741,0.5384722603046986,0.6560611,0.6594202898550725,276,182,4
0.32638097,0.36036786,0.5397229405662092,0.6875376,0.6594202898550725,276,182,4
0.35135454,0.38756335,0.5409736208277197,0.687588,0.6594202898550725,276,182,4
0.3778698,0.4164043,0.5422243010892303,0.647176,0.6594202898550725,276,182,4
0.40601417,0.4469548,0.5434749813507408,0.7230696,0.6594202898550725,276,182,4
0.43580237,0.4792784,0.5447256616122513,0.7012018,0.6594202898550725,276,182,4
0.4673765,0.513438,0.5459763418737619,0.7463147,0.6594202898550725,276,182,4
0.50074893,0.54956245,0.5472270221352724,0.71682245,0.6594202898550725,276,182,4
0.53601336,0.5875827,0.548477702396783,0.72817814,0.6594202898550725,276,182,4
0.5731662,0.62773496,0.5497283826582935,0.6638157,0.6594202898550725,276,182,4
0.61237067,0.6699765,0.550979062919804,0.57692814,0.6594202898550725,276,182,4
0.65361816,0.7143625,0.5522297431813146,0.71824896,0.6594202898550725,276,182,4
0.69700557,0.76103854,0.5534804234428251,0.5293932,0.6594202898550725,276,182,4
0.7425928,0.809973,0.5547311037043356,0.6472796,0.6594202898550725,276,182,4
0.7904377,0.861265,0.5559817839658462,0.60155106,0.6594202898550725,276,182,4
0.84059525,0.91496706,0.5572324642273567,0.73842734,0.6594202898550725,276,182,4
0.893063,0.9711281,0.5584831444888673,0.66908926,0.6594202898550725,276,182,4
0.9480531,1.0297931,0.5597338247503778,0.6899288,0.6594202898550725,276,182,4
1.0054469,1.0910692,0.5609845050118883,0.668081,0.6594202898550725,276,182,4
1.0653394,1.1548632,0.5622351852733989,0.7288431,0.6594202898550725,276,182,4
1.1278355,1.2213432,0.5634858655349094,0.8113445,0.6594202898550725,276,182,4
1.1929779,1.2905467,0.56473654579642,0.6821295,0.6594202898550725,276,182,4
1.2606512,1.3624235,0.5659872260579305,0.6622642,0.6594202898550725,276,182,4
1.3310255,1.4369874,0.567237906319441,0.5912445,0.6594202898550725,276,182,4
1.4041281,1.514245,0.5684885865809516,0.6804689,0.6594202898550725,276,182,4
1.47989,1.594488,0.5697392668424621,0.628148,0.6594202898550725,276,182,4
1.5584077,1.6773446,0.5709899471039727,0.6144089,0.6594202898550725,276,182,4
1.6397895,1.7628919,0.5722406273654832,0.56603867,0.6594202898550725,276,182,4
1.723737,1.8513327,0.5734913076269937,0.6177109,0.6594202898550725,276,182,4
1.8105451,1.9424313,0.5747419878885043,0.5711351,0.6594202898550725,276,182,4
1.9001005,2.036396,0.5759926681500148,0.6663015,0.6594202898550725,276,182,4
1.9922607,2.133083,0.5772433484115254,0.7361671,0.6594202898550725,276,182,4
2.0871067,2.2323158,0.5784940286730359,0.6887989,0.6594202898550725,276,182,4
2.1848674,2.3343122,0.5797447089345464,0.54841256,0.6594202898550725,276,182,4
2.2849748,2.438884,0.580995389196057,0.62194824,0.6594202898550725,276,182,4
2.3879192,2.5461192,0.5822460694575675,0.72323614,0.6594202898550725,276,182,4
2.493218,2.6557992,0.5834967497190781,0.68128973,0.6594202898550725,276,182,4
2.601254,2.7678378,0.5847474299805886,0.6687651,0.6594202898550725,276,182,4
2.711488,2.882139,0.5859981102420991,0.67134887,0.6594202898550725,276,182,4
2.8239791,2.99878,0.5872487905036097,0.6482525,0.6594202898550725,276,182,4
2.9389842,3.117667,0.5884994707651202,0.6532708,0.6594202898550725,276,182,4
3.0560598,3.2384987,0.5897501510266308,0.6960402,0.6594202898550725,276,182,4
3.1750853,3.3613453,0.5910008312881413,0.60982984,0.6594202898550725,276,182,4
3.2963312,3.4856594,0.5922515115496518,0.6876017,0.6594202898550725,276,182,4
3.4194927,3.612145,0.5935021918111624,0.6726184,0.6594202898550725,276,182,4
3.5440097,3.7400231,0.5947528720726729,0.6365753,0.6594202898550725,276,182,4
3.670596,3.869357,0.5960035523341835,0.62671703,0.6594202898550725,276,182,4
3.7982244,3.9997444,0.597254232595694,0.5964836,0.6594202898550725,276,182,4
3.927413,4.1317506,0.5985049128572045,0.5613041,0.6594202898550725,276,182,4
4.057775,4.2644677,0.5997555931187151,0.723348,0.6594202898550725,276,182,4
4.1891384,4.397689,0.6010062733802256,0.7001152,0.6594202898550725,276,182,4
4.3215885,4.531751,0.6022569536417361,0.64495444,0.6594202898550725,276,182,4
4.454418,4.6661963,0.6035076339032467,0.64324725,0.6594202898550725,276,182,4
4.5876894,4.8011127,0.6047583141647572,0.65682346,0.6594202898550725,276,182,4
4.721488,4.9360113,0.6060089944262678,0.6490391,0.6594202898550725,276,182,4
4.8556314,5.070676,0.6072596746877783,0.57221913,0.6594202898550725,276,182,4
4.9896255,5.2052,0.6085103549492888,0.602615,0.6594202898550725,276,182,4
5.1229377,5.339056,0.6097610352107994,0.7332593,0.6594202898550725,276,182,4
5.2566023,5.472344,0.6110117154723099,0.76736623,0.6594202898550725,276,182,4
5.3888187,5.604169,0.6122623957338205,0.66477686,0.6594202898550725,276,182,4
5.52099,5.735317,0.613513075995331,0.73401135,0.6594202898550725,276,182,4
5.6515713,5.865237,0.6147637562568415,0.6784919,0.6594202898550725,276,182,4
5.7813582,5.9933434,0.6160144365183521,0.6532838,0.6594202898550725,276,182,4
5.9094353,6.1197634,0.6172651167798626,0.6689067,0.6594202898550725,276,182,4
6.0355587,6.244275,0.6185157970413732,0.57724434,0.6594202898550725,276,182,4
6.160613,6.366655,0.6197664773028837,0.6559441,0.6594202898550725,276,182,4
6.282887,6.486681,0.6210171575643942,0.6410321,0.6594202898550725,276,182,4
6.4032874,6.6033244,0.6222678378259048,0.62654483,0.6594202898550725,276,182,4
6.5212173,6.717964,0.6235185180874153,0.75819117,0.6594202898550725,276,182,4
6.636051,6.82959,0.6247691983489259,0.72487986,0.6594202898550725,276,182,4
6.748787,6.937564,0.6260198786104364,0.5887828,0.6594202898550725,276,182,4
6.857576,7.042515,0.6272705588719469,0.6559646,0.6594202898550725,276,182,4
6.9638667,7.1438193,0.6285212391334575,0.6950161,0.6594202898550725,276,182,4
7.066196,7.2417173,0.629771919394968,0.6793855,0.6594202898550725,276,182,4
7.1656537,7.335135,0.6310225996564786,0.66746175,0.6594202898550725,276,182,4
7.2607484,7.4247704,0.6322732799179891,0.66371,0.6594202898550725,276,182,4
7.352167,7.5104575,0.6335239601794996,0.652191,0.6594202898550725,276,182,4
7.4388323,7.5915713,0.6347746404410102,0.57572556,0.6594202898550725,276,182,4
7.5219264,7.6679425,0.6360253207025207,0.7565907,0.6594202898550725,276,182,4
7.60038,7.7398844,0.6372760009640313,0.65310925,0.6594202898550725,276,182,4
7.6744976,7.806781,0.6385266812255418,0.6119012,0.6594202898550725,276,182,4
7.7436643,7.8689704,0.6397773614870523,0.67672634,0.6594202898550725,276,182,4
7.8086867,7.9263325,0.6410280417485629,0.70754105,0.6594202898550725,276,182,4
7.86801,7.9782667,0.6422787220100734,0.64935064,0.6594202898550725,276,182,4
7.922463,8.025151,0.643529402271584,0.5905605,0.6594202898550725,276,182,4
7.971939,8.067387,0.6447800825330945,0.67863536,0.6594202898550725,276,182,4
8.01634,8.103412,0.646030762794605,0.7099828,0.6594202898550725,276,182,4
8.055578,8.134134,0.6472814430561156,0.537362,0.6594202898550725,276,182,4
8.089575,8.159992,0.6485321233176261,0.5703965,0.6594202898550725,276,182,4
8.118263,8.180437,0.6497828035791366,0.6384343,0.6594202898550725,276,182,4
8.141584,8.19493,0.6510334838406472,0.6386043,0.6594202898550725,276,182,4
8.159493,8.203938,0.6522841641021577,0.69243544,0.6594202898550725,276,182,4
8.171953,8.207945,0.6535348443636683,0.64955884,0.6594202898550725,276,182,4
8.179439,8.206943,0.6547855246251788,0.70309013,0.6594202898550725,276,182,4
8.180937,8.199432,0.6560362048866893,0.61072606,0.6594202898550725,276,182,4
8.176943,8.186931,0.6572868851481999,0.72409624,0.6594202898550725,276,182,4
8.167964,8.16946,0.6585375654097104,0.6395911,0.6594202898550725,276,182,4
8.15352,8.146058,0.659788245671221,0.6691688,0.6594202898550725,276,182,4
8.133638,8.118263,0.6610389259327315,0.69190705,0.6594202898550725,276,182,4
8.108854,8.084639,0.662289606194242,0.62569815,0.6594202898550725,276,182,4
8.07872,8.046242,0.6635402864557526,0.6436361,0.6594202898550725,276,182,4
8.043786,8.002652,0.6647909667172631,0.7373815,0.6594202898550725,276,182,4
8.003629,7.9544415,0.6660416469787737,0.5793139,0.6594202898550725,276,182,4
7.959298,7.9016976,0.6672923272402842,0.70475864,0.6594202898550725,276,182,4
7.908935,7.8435564,0.6685430075017947,0.6392604,0.6594202898550725,276,182,4
7.855055,7.7815676,0.6697936877633053,0.7523749,0.6594202898550725,276,182,4
7.7958293,7.714887,0.6710443680248158,0.7372774,0.6594202898550725,276,182,4
7.7328014,7.644111,0.6722950482863264,0.5518669,0.6594202898550725,276,182,4
7.665135,7.5693626,0.6735457285478369,0.7072887,0.6594202898550725,276,182,4
7.593425,7.4907722,0.6747964088093474,0.6300123,0.6594202898550725,276,182,4
7.517337,7.408022,0.676047089070858,0.6216969,0.6594202898550725,276,182,4
7.43747,7.321716,0.6772977693323685,0.6737612,0.6594202898550725,276,182,4
7.354411,7.232,0.678548449593879,0.6340233,0.6594202898550725,276,182,4
7.267399,7.138589,0.6797991298553896,0.64777917,0.6594202898550725,276,182,4
7.1770344,7.042515,0.6810498101169001,0.6559576,0.6594202898550725,276,182,4
7.083901,6.9434943,0.6823004903784107,0.7456073,0.6594202898550725,276,182,4
6.9877095,6.841689,0.6835511706399212,0.64349246,0.6594202898550725,276,182,4
6.8881984,6.737263,0.6848018509014318,0.6534724,0.6594202898550725,276,182,4
6.785961,6.630383,0.6860525311629423,0.7164856,0.6594202898550725,276,182,4
6.68157,6.5212173,0.6873032114244528,0.6667404,0.6594202898550725,276,182,4
6.574771,6.409935,0.6885538916859634,0.6751039,0.6594202898550725,276,182,4
6.465731,6.2970915,0.6898045719474739,0.5770354,0.6594202898550725,276,182,4
6.35462,6.182083,0.6910552522089844,0.62305075,0.6594202898550725,276,182,4
6.2419887,6.066212,0.692305932470495,0.6397859,0.6594202898550725,276,182,4
6.1276126,5.948518,0.6935566127320055,0.7689362,0.6594202898550725,276,182,4
6.011295,5.8299036,0.6948072929935161,0.61962277,0.6594202898550725,276,182,4
5.8946657,5.7101684,0.6960579732550266,0.63473207,0.6594202898550725,276,182,4
5.7760677,5.589821,0.6973086535165371,0.67721355,0.6594202898550725,276,182,4
5.6574383,5.4686713,0.6985593337780477,0.6725939,0.6594202898550725,276,182,4
5.537188,5.3468823,0.6998100140395582,0.6479386,0.6594202898550725,276,182,4
5.416848,5.224935,0.7010606943010688,0.7447623,0.6594202898550725,276,182,4
5.2958903,5.102654,0.7023113745625793,0.7277071,0.6594202898550725,276,182,4
5.1744747,4.9804974,0.7035620548240898,0.66100574,0.6594202898550725,276,182,4
5.0533743,4.8588924,0.7048127350856004,0.6535917,0.6594202898550725,276,182,4
4.9323974,4.7370753,0.7060634153471109,0.67980254,0.6594202898550725,276,182,4
4.811086,4.6154943,0.7073140956086215,0.635202,0.6594202898550725,276,182,4
4.6901813,4.494838,0.708564775870132,0.6620185,0.6594202898550725,276,182,4
4.5700827,4.374933,0.7098154561316425,0.63360417,0.6594202898550725,276,182,4
4.4500704,4.255627,0.7110661363931531,0.62179244,0.6594202898550725,276,182,4
4.331359,4.1375546,0.7123168166546636,0.6597613,0.6594202898550725,276,182,4
4.212985,4.0203037,0.7135674969161742,0.57985896,0.6594202898550725,276,182,4
4.095845,3.9042299,0.7148181771776847,0.6182659,0.6594202898550725,276,182,4
3.9795332,3.7894251,0.7160688574391952,0.65001494,0.6594202898550725,276,182,4
3.8646367,3.6759768,0.7173195377007058,0.6419274,0.6594202898550725,276,182,4
3.7507672,3.5639663,0.7185702179622163,0.61470795,0.6594202898550725,276,182,4
3.6382542,3.4534712,0.7198208982237269,0.7324743,0.6594202898550725,276,182,4
3.527393,3.34436,0.7210715784852374,0.5904144,0.6594202898550725,276,182,4
3.4178233,3.2371154,0.7223222587467479,0.63084584,0.6594202898550725,276,182,4
3.3100405,3.131589,0.7235729390082585,0.6713105,0.6594202898550725,276,182,4
3.2038963,3.0280237,0.724823619269769,0.6762608,0.6594202898550725,276,182,4
3.0994527,2.926097,0.7260742995312796,0.60180336,0.6594202898550725,276,182,4
2.9967675,2.8262208,0.7273249797927901,0.6407823,0.6594202898550725,276,182,4
2.8958929,2.7279217,0.7285756600543006,0.72853667,0.6594202898550725,276,182,4
2.7970476,2.6320775,0.7298263403158112,0.68038803,0.6594202898550725,276,182,4
2.7002575,2.5380511,0.7310770205773217,0.6101729,0.6594202898550725,276,182,4
2.6052263,2.446189,0.7323277008388323,0.59139323,0.6594202898550725,276,182,4
2.512159,2.356213,0.7335783811003428,0.6326265,0.6594202898550725,276,182,4
2.4213817,2.268577,0.7348290613618533,0.6890977,0.6594202898550725,276,182,4
2.3324606,2.1830013,0.7360797416233639,0.6909134,0.6594202898550725,276,182,4
2.2457082,2.0995,0.7373304218848744,0.61743814,0.6594202898550725,276,182,4
2.1609952,2.018207,0.738581102146385,0.6217657,0.6594202898550725,276,182,4
2.0784624,1.9389962,0.7398317824078955,0.6580138,0.6594202898550725,276,182,4
1.997984,1.8619848,0.741082462669406,0.5825827,0.6594202898550725,276,182,4
1.919684,1.7870504,0.7423331429309166,0.70476425,0.6594202898550725,276,182,4
1.8435524,1.7141896,0.7435838231924271,0.6618163,0.6594202898550725,276,182,4
1.7695756,1.6435971,0.7448345034539376,0.78301746,0.6594202898550725,276,182,4
1.697531,1.5750463,0.7460851837154482,0.6155032,0.6594202898550725,276,182,4
1.6276245,1.5086178,0.7473358639769587,0.7463954,0.6594202898550725,276,182,4
1.5599302,1.4441974,0.7485865442384693,0.58854634,0.6594202898550725,276,182,4
1.4941393,1.3818529,0.7498372244999798,0.59945595,0.6594202898550725,276,182,4
1.4304245,1.3215543,0.7510879047614903,0.66207916,0.6594202898550725,276,182,4
1.3688416,1.26327,0.7523385850230009,0.5953017,0.6594202898550725,276,182,4
1.3091908,1.2068194,0.7535892652845114,0.6199299,0.6594202898550725,276,182,4
1.251528,1.1525395,0.754839945546022,0.6670125,0.6594202898550725,276,182,4
1.195821,1.1000293,0.7560906258075325,0.6618304,0.6594202898550725,276,182,4
1.1420358,1.0493351,0.757341306069043,0.61451787,0.6594202898550725,276,182,4
1.0900708,1.0005494,0.7585919863305536,0.688203,0.6594202898550725,276,182,4
1.040026,0.95356625,0.7598426665920641,0.5811183,0.6594202898550725,276,182,4
0.99173355,0.90829015,0.7610933468535747,0.62344277,0.6594202898550725,276,182,4
0.9453374,0.86479425,0.7623440271150852,0.76131487,0.6594202898550725,276,182,4
0.9005619,0.82297933,0.7635947073765957,0.7511409,0.6594202898550725,276,182,4
0.85748845,0.7828039,0.7648453876381063,0.5740402,0.6594202898550725,276,182,4
0.8161264,0.7442263,0.7660960678996168,0.6773837,0.6594202898550725,276,182,4
0.7763803,0.7072044,0.7673467481611274,0.6100826,0.6594202898550725,276,182,4
0.73820937,0.6716961,0.7685974284226379,0.62163675,0.6594202898550725,276,182,4
0.7015724,0.6376593,0.7698481086841484,0.6462692,0.6594202898550725,276,182,4
0.66642827,0.6050886,0.771098788945659,0.59189534,0.6594202898550725,276,182,4
0.6327356,0.57386625,0.7723494692071695,0.6455056,0.6594202898550725,276,182,4
0.6005264,0.5440225,0.77360014946868,0.63574874,0.6594202898550725,276,182,4
0.569609,0.515479,0.7748508297301906,0.70449996,0.6594202898550725,276,182,4
0.54005253,0.48822448,0.7761015099917011,0.5570907,0.6594202898550725,276,182,4
0.511811,0.462157,0.7773521902532117,0.6490864,0.6594202898550725,276,182,4
0.48478,0.43729448,0.7786028705147222,0.59274215,0.6594202898550725,276,182,4
0.4590085,0.41356748,0.7798535507762328,0.57328975,0.6594202898550725,276,182,4
0.43436837,0.3909608,0.7811042310377433,0.6822714,0.6594202898550725,276,182,4
0.41087538,0.36940947,0.7823549112992538,0.636491,0.6594202898550725,276,182,4
0.3884633,0.348897,0.7836055915607644,0.6443048,0.6594202898550725,276,182,4
